task,vri_id,mi_number,mi_modification,mi_manufactureYear,mi_Owner_name,org_title,mitypeTitle,mitypeType,mitypeNumber,vriType,result_doc_type,result_docnum,mitypeURL
"Манометры, поверенные в ЦАГИ",170334827,97807,МО-40,,ФАУ &...,ФЕДЕР...,Маном...,МО и ВО,20680-07,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/323271
"Манометры, поверенные в ЦАГИ",170334828,87783,879,,ФАУ &...,ФЕДЕР...,Маном...,ВО,879-54,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/387344
"Манометры, поверенные в ЦАГИ",170334829,19820,879,,ФАУ &...,ФЕДЕР...,Маном...,ВО,879-54,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/387344
"Манометры, поверенные в ЦАГИ",170334830,2289500,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334831,1521229,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334832,2161260,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334833,1603383,ОБМ1-...,,ФАУ &...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",170334834,1364448,АМУ-1...,,ФАУ &...,ФЕДЕР...,Маном...,АМУ-1...,3772-73,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/347326
"Манометры, поверенные в ЦАГИ",170334835,215814,ЭКМ-1...,,ФАУ &...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",170334836,360558,АМУ-1,,ФАУ &...,ФЕДЕР...,Маном...,АМУ-1...,3772-73,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/347326
"Манометры, поверенные в ЦАГИ",170334837,356289,ОБМ1-...,,ФАУ &...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",170334838,258553,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,1785-70,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318233
"Манометры, поверенные в ЦАГИ",170334839,961237,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334840,2380600,ОБМ1-...,,ФАУ &...,ФЕДЕР...,Маном...,ОБМ1-...,1778-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318127
"Манометры, поверенные в ЦАГИ",170334841,1484462,ТМ3 (...,,ФАУ &...,ФЕДЕР...,Маном...,"ТМ, Т...",25913-03,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/331773
"Манометры, поверенные в ЦАГИ",170334842,49763,ЭКМ-1...,,ФАУ &...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,И-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",170334843,33к002,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334844,33к001,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334845,33к003,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334846,255906,ЭКМ-1...,,ФАУ &...,ФЕДЕР...,Маном...,ЭКМ-1...,4041-74,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",170334847,226526,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334848,228132,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334849,208969,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334850,987625,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334851,987494,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334852,970846,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334853,540203,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334854,2276960,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334855,067505,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334856,234941,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",170334857,33/17,МТ-3И...,,ФАУ &...,ФЕДЕР...,Маном...,МТ-2И...,17213-06,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/317048
"Манометры, поверенные в ЦАГИ",170334858,33/10,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334859,3,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334860,4,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,И-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334861,6,МП3-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334862,2819551,ОБМ1-...,,ФАУ &...,ФЕДЕР...,Маном...,ОБМ1-...,1784-63,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",170334863,428557,ТМ3 (...,,ФАУ &...,ФЕДЕР...,Маном...,"ТМ, Т...",25913-03,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/331773
"Манометры, поверенные в ЦАГИ",170334864,353249,МП4-У...,,ФАУ &...,ФЕДЕР...,Маном...,МП3-У...,10135-88,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",170334865,1210788,МТП-1...,,ФАУ &...,ФЕДЕР...,Маном...,МТП-1...,3255-72,Периодическая,Извещение о непригодности,C-АОЛ...,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
